algoritmo,instancia,vertices,arestas,otimo,resultado,tabu,iteracoes_min,iteracoes_max,iteracoes_s_mud_mel,hc_div,populacao,geracoes,cf_alfa,cf_beta,cf_evaporacao,inicio,fim
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-25 23:57:28.027487,2023-02-25 23:57:30.709505
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-25 23:57:31.210068,2023-02-25 23:57:33.860125
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-25 23:57:34.360691,2023-02-25 23:57:37.276089
evolucionario,myciel6,95,755,0,10,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-25 23:57:37.776649,2023-02-25 23:57:40.517028
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-25 23:57:41.017589,2023-02-25 23:57:44.820522
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-25 23:57:45.321084,2023-02-25 23:57:49.375935
evolucionario,myciel6,95,755,0,10,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-25 23:57:49.876491,2023-02-25 23:57:53.898836
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-25 23:57:54.399396,2023-02-25 23:57:58.546143
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-25 23:57:59.046706,2023-02-25 23:58:04.545019
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-25 23:58:05.045580,2023-02-25 23:58:10.815437
evolucionario,myciel6,95,755,0,10,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-25 23:58:11.315995,2023-02-25 23:58:16.642263
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-25 23:58:17.142823,2023-02-25 23:58:22.437346
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-25 23:58:22.937904,2023-02-25 23:58:29.850806
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-25 23:58:30.351366,2023-02-25 23:58:37.437626
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-25 23:58:37.938185,2023-02-25 23:58:44.739329
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-25 23:58:45.239886,2023-02-25 23:58:52.408102
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-25 23:55:55.468644,2023-02-25 23:56:00.414342
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-25 23:56:00.914904,2023-02-25 23:56:10.930588
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-25 23:56:11.431177,2023-02-25 23:56:16.129309
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-25 23:56:16.629893,2023-02-25 23:56:22.984898
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-25 23:56:23.485434,2023-02-25 23:56:28.590757
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-25 23:56:29.091323,2023-02-25 23:56:34.477807
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-25 23:56:34.978373,2023-02-25 23:56:39.417072
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-25 23:56:39.917637,2023-02-25 23:56:44.663835
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-25 23:56:45.164401,2023-02-25 23:56:50.094800
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-25 23:56:50.595376,2023-02-25 23:56:55.711695
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-25 23:56:56.212263,2023-02-25 23:57:00.943993
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-25 23:57:01.444558,2023-02-25 23:57:06.675092
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-25 23:57:07.175660,2023-02-25 23:57:11.811053
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-25 23:57:12.311624,2023-02-25 23:57:17.271663
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-25 23:57:17.772237,2023-02-25 23:57:22.101126
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.9,0,0,0.0,0.0,0.0,2023-02-25 23:57:22.601712,2023-02-25 23:57:27.526901
colonia formigas,myciel6,95,755,0,14,0,0,20,0,0.0,10,0,1.0,1.0,0.15,2023-02-25 23:58:52.908669,2023-02-26 00:00:04.238693
colonia formigas,myciel6,95,755,0,14,0,0,20,0,0.0,10,0,1.0,1.0,0.4,2023-02-26 00:00:04.739269,2023-02-26 00:01:17.297727
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,10,0,1.0,1.0,0.65,2023-02-26 00:01:17.798257,2023-02-26 00:02:30.363994
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,10,0,1.0,1.0,0.9,2023-02-26 00:02:30.864557,2023-02-26 00:03:42.362134
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-26 00:03:42.862743,2023-02-26 00:05:31.512017
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-26 00:05:32.012589,2023-02-26 00:07:22.562673
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-26 00:07:23.063275,2023-02-26 00:09:10.574457
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-26 00:09:11.075026,2023-02-26 00:10:58.491845
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-26 00:10:58.992417,2023-02-26 00:13:25.197726
colonia formigas,myciel6,95,755,0,19,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-26 00:13:25.698289,2023-02-26 00:15:48.564298
colonia formigas,myciel6,95,755,0,14,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-26 00:15:49.064861,2023-02-26 00:18:13.843123
colonia formigas,myciel6,95,755,0,15,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-26 00:18:14.343686,2023-02-26 00:20:36.520186
colonia formigas,myciel6,95,755,0,15,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-26 00:20:37.020757,2023-02-26 00:23:36.018684
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-26 00:23:36.519251,2023-02-26 00:26:32.626726
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-26 00:26:33.127331,2023-02-26 00:29:33.535183
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,25,0,1.0,1.0,0.9,2023-02-26 00:29:34.035750,2023-02-26 00:32:32.108605
tabucol,myciel6,95,755,0,62,3,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:33.697881,2023-02-26 00:32:33.725035
tabucol,myciel6,95,755,0,60,3,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:34.225601,2023-02-26 00:32:34.259913
tabucol,myciel6,95,755,0,57,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:34.760469,2023-02-26 00:32:34.795004
tabucol,myciel6,95,755,0,54,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:35.295564,2023-02-26 00:32:35.330051
tabucol,myciel6,95,755,0,62,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:35.830611,2023-02-26 00:32:35.847637
tabucol,myciel6,95,755,0,54,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:36.348194,2023-02-26 00:32:36.382398
tabucol,myciel6,95,755,0,59,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:36.882951,2023-02-26 00:32:36.916879
tabucol,myciel6,95,755,0,60,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:37.417433,2023-02-26 00:32:37.451576
tabucol,myciel6,95,755,0,58,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:37.952134,2023-02-26 00:32:37.986553
tabucol,myciel6,95,755,0,62,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:38.487107,2023-02-26 00:32:38.521296
tabucol,myciel6,95,755,0,56,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:39.021848,2023-02-26 00:32:39.055731
tabucol,myciel6,95,755,0,56,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:39.556284,2023-02-26 00:32:39.590391
tabucol,myciel6,95,755,0,58,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:40.090952,2023-02-26 00:32:40.125089
tabucol,myciel6,95,755,0,61,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:40.625643,2023-02-26 00:32:40.659503
tabucol,myciel6,95,755,0,60,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:41.160061,2023-02-26 00:32:41.194439
tabucol,myciel6,95,755,0,58,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 00:32:41.694990,2023-02-26 00:32:41.728758
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-26 00:34:11.104247,2023-02-26 00:34:13.847178
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-26 00:34:14.347757,2023-02-26 00:34:16.919073
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-26 00:34:17.419657,2023-02-26 00:34:20.245669
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-26 00:34:20.746249,2023-02-26 00:34:23.261478
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-26 00:34:23.762045,2023-02-26 00:34:28.154097
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-26 00:34:28.654658,2023-02-26 00:34:32.689698
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-26 00:34:33.190257,2023-02-26 00:34:37.350503
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-26 00:34:37.851060,2023-02-26 00:34:42.404767
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-26 00:34:42.905329,2023-02-26 00:34:48.619628
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-26 00:34:49.120185,2023-02-26 00:34:55.066504
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-26 00:34:55.567064,2023-02-26 00:35:01.255604
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-26 00:35:01.756166,2023-02-26 00:35:07.903250
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-26 00:35:08.403826,2023-02-26 00:35:15.520855
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-26 00:35:16.021432,2023-02-26 00:35:23.879248
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-26 00:35:24.379815,2023-02-26 00:35:31.863445
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-26 00:35:32.364011,2023-02-26 00:35:39.709118
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 00:32:42.229322,2023-02-26 00:32:46.822183
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 00:32:47.322751,2023-02-26 00:32:51.975149
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 00:32:52.475714,2023-02-26 00:32:57.146914
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 00:32:57.647477,2023-02-26 00:33:02.588351
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 00:33:03.088917,2023-02-26 00:33:08.154941
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 00:33:08.655509,2023-02-26 00:33:13.310989
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 00:33:13.811549,2023-02-26 00:33:19.267922
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 00:33:19.768485,2023-02-26 00:33:24.065721
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 00:33:24.566294,2023-02-26 00:33:29.445179
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 00:33:29.945743,2023-02-26 00:33:35.301965
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 00:33:35.802528,2023-02-26 00:33:41.204146
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 00:33:41.704709,2023-02-26 00:33:46.676494
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 00:33:47.177060,2023-02-26 00:33:52.082170
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 00:33:52.582744,2023-02-26 00:33:58.736459
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 00:33:59.237043,2023-02-26 00:34:05.011287
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 00:34:05.511876,2023-02-26 00:34:10.603659
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,10,0,1.0,1.0,0.15,2023-02-26 00:35:40.209703,2023-02-26 00:36:53.125193
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,10,0,1.0,1.0,0.4,2023-02-26 00:36:53.625757,2023-02-26 00:38:04.997428
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,10,0,1.0,1.0,0.65,2023-02-26 00:38:05.497989,2023-02-26 00:39:17.996864
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,10,0,1.0,1.0,0.9,2023-02-26 00:39:18.497429,2023-02-26 00:40:31.583336
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-26 00:40:32.083906,2023-02-26 00:42:19.851321
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-26 00:42:20.351896,2023-02-26 00:44:10.541188
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-26 00:44:11.041753,2023-02-26 00:45:57.964093
colonia formigas,myciel6,95,755,0,15,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-26 00:45:58.464671,2023-02-26 00:47:46.938605
colonia formigas,myciel6,95,755,0,15,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-26 00:47:47.439174,2023-02-26 00:50:10.997971
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-26 00:50:11.498537,2023-02-26 00:52:36.034645
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-26 00:52:36.535209,2023-02-26 00:55:02.235313
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-26 00:55:02.735881,2023-02-26 00:57:26.346186
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-26 00:57:26.846754,2023-02-26 01:00:26.016783
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-26 01:00:26.517346,2023-02-26 01:03:28.170338
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-26 01:03:28.670901,2023-02-26 01:06:30.315323
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,25,0,1.0,1.0,0.9,2023-02-26 01:06:30.815884,2023-02-26 01:09:29.359513
tabucol,myciel6,95,755,0,58,3,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:30.998707,2023-02-26 01:09:31.034107
tabucol,myciel6,95,755,0,54,3,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:31.534682,2023-02-26 01:09:31.567854
tabucol,myciel6,95,755,0,52,3,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:32.068439,2023-02-26 01:09:32.101325
tabucol,myciel6,95,755,0,53,3,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:32.601908,2023-02-26 01:09:32.634893
tabucol,myciel6,95,755,0,60,5,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:33.135480,2023-02-26 01:09:33.168606
tabucol,myciel6,95,755,0,53,5,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:33.669194,2023-02-26 01:09:33.702357
tabucol,myciel6,95,755,0,59,5,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:34.202933,2023-02-26 01:09:34.226793
tabucol,myciel6,95,755,0,59,5,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:34.727370,2023-02-26 01:09:34.760736
tabucol,myciel6,95,755,0,59,7,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:35.261319,2023-02-26 01:09:35.294529
tabucol,myciel6,95,755,0,55,7,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:35.795101,2023-02-26 01:09:35.828148
tabucol,myciel6,95,755,0,57,7,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:36.328721,2023-02-26 01:09:36.362225
tabucol,myciel6,95,755,0,52,7,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:36.862802,2023-02-26 01:09:36.895609
tabucol,myciel6,95,755,0,56,9,20,50,8,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:37.396184,2023-02-26 01:09:37.429246
tabucol,myciel6,95,755,0,64,9,20,50,10,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:37.929820,2023-02-26 01:09:37.962978
tabucol,myciel6,95,755,0,56,9,20,50,12,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:38.463568,2023-02-26 01:09:38.496614
tabucol,myciel6,95,755,0,61,9,20,50,14,0.0,0,0,0.0,0.0,0.0,2023-02-26 01:09:38.997187,2023-02-26 01:09:39.030691
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,10,10,0.0,0.0,0.0,2023-02-26 01:11:06.293069,2023-02-26 01:11:09.049697
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,10,15,0.0,0.0,0.0,2023-02-26 01:11:09.550254,2023-02-26 01:11:12.113001
evolucionario,myciel6,95,755,0,9,0,0,0,0,0.0,10,20,0.0,0.0,0.0,2023-02-26 01:11:12.613556,2023-02-26 01:11:15.492006
evolucionario,myciel6,95,755,0,11,0,0,0,0,0.0,10,25,0.0,0.0,0.0,2023-02-26 01:11:15.992561,2023-02-26 01:11:18.740407
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,15,10,0.0,0.0,0.0,2023-02-26 01:11:19.240964,2023-02-26 01:11:23.213910
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,15,15,0.0,0.0,0.0,2023-02-26 01:11:23.714468,2023-02-26 01:11:27.829991
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,15,20,0.0,0.0,0.0,2023-02-26 01:11:28.330547,2023-02-26 01:11:32.475624
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,15,25,0.0,0.0,0.0,2023-02-26 01:11:32.976179,2023-02-26 01:11:37.200184
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,20,10,0.0,0.0,0.0,2023-02-26 01:11:37.700741,2023-02-26 01:11:43.519117
evolucionario,myciel6,95,755,0,10,0,0,0,0,0.0,20,15,0.0,0.0,0.0,2023-02-26 01:11:44.019675,2023-02-26 01:11:49.363487
evolucionario,myciel6,95,755,0,10,0,0,0,0,0.0,20,20,0.0,0.0,0.0,2023-02-26 01:11:49.864044,2023-02-26 01:11:55.434605
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,20,25,0.0,0.0,0.0,2023-02-26 01:11:55.935193,2023-02-26 01:12:01.246494
evolucionario,myciel6,95,755,0,8,0,0,0,0,0.0,25,10,0.0,0.0,0.0,2023-02-26 01:12:01.747080,2023-02-26 01:12:08.479814
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,15,0.0,0.0,0.0,2023-02-26 01:12:08.980414,2023-02-26 01:12:15.921465
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,20,0.0,0.0,0.0,2023-02-26 01:12:16.422003,2023-02-26 01:12:23.726065
evolucionario,myciel6,95,755,0,7,0,0,0,0,0.0,25,25,0.0,0.0,0.0,2023-02-26 01:12:24.226637,2023-02-26 01:12:31.849418
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 01:09:39.531280,2023-02-26 01:09:43.838475
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 01:09:44.339045,2023-02-26 01:09:49.092261
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 01:09:49.592821,2023-02-26 01:09:54.109539
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.15,0,0,0.0,0.0,0.0,2023-02-26 01:09:54.610107,2023-02-26 01:09:59.099172
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 01:09:59.599737,2023-02-26 01:10:04.344816
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 01:10:04.845377,2023-02-26 01:10:09.566520
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 01:10:10.067083,2023-02-26 01:10:15.311979
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.4,0,0,0.0,0.0,0.0,2023-02-26 01:10:15.812542,2023-02-26 01:10:20.789678
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 01:10:21.290245,2023-02-26 01:10:26.495615
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 01:10:26.996175,2023-02-26 01:10:32.245779
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 01:10:32.746338,2023-02-26 01:10:37.242809
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.65,0,0,0.0,0.0,0.0,2023-02-26 01:10:37.743372,2023-02-26 01:10:42.586739
hill climbing,myciel6,95,755,0,7,0,0,40,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 01:10:43.087301,2023-02-26 01:10:48.066344
hill climbing,myciel6,95,755,0,7,0,0,45,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 01:10:48.566918,2023-02-26 01:10:53.569979
hill climbing,myciel6,95,755,0,7,0,0,50,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 01:10:54.070541,2023-02-26 01:11:00.072356
hill climbing,myciel6,95,755,0,7,0,0,55,10,0.9,0,0,0.0,0.0,0.0,2023-02-26 01:11:00.572920,2023-02-26 01:11:05.792489
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,10,0,1.0,1.0,0.15,2023-02-26 01:12:32.349994,2023-02-26 01:13:44.790914
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,10,0,1.0,1.0,0.4,2023-02-26 01:13:45.291481,2023-02-26 01:14:58.009185
colonia formigas,myciel6,95,755,0,15,0,0,20,0,0.0,10,0,1.0,1.0,0.65,2023-02-26 01:14:58.509744,2023-02-26 01:16:11.489350
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,10,0,1.0,1.0,0.9,2023-02-26 01:16:11.989949,2023-02-26 01:17:24.412386
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,15,0,1.0,1.0,0.15,2023-02-26 01:17:24.912961,2023-02-26 01:19:15.051506
colonia formigas,myciel6,95,755,0,17,0,0,20,0,0.0,15,0,1.0,1.0,0.4,2023-02-26 01:19:15.551602,2023-02-26 01:21:04.042447
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,15,0,1.0,1.0,0.65,2023-02-26 01:21:04.543009,2023-02-26 01:22:55.668263
colonia formigas,myciel6,95,755,0,19,0,0,20,0,0.0,15,0,1.0,1.0,0.9,2023-02-26 01:22:56.168824,2023-02-26 01:24:44.066187
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,20,0,1.0,1.0,0.15,2023-02-26 01:24:44.566786,2023-02-26 01:27:10.615711
colonia formigas,myciel6,95,755,0,18,0,0,20,0,0.0,20,0,1.0,1.0,0.4,2023-02-26 01:27:11.116300,2023-02-26 01:29:36.778505
colonia formigas,myciel6,95,755,0,13,0,0,20,0,0.0,20,0,1.0,1.0,0.65,2023-02-26 01:29:37.279068,2023-02-26 01:32:02.005837
colonia formigas,myciel6,95,755,0,15,0,0,20,0,0.0,20,0,1.0,1.0,0.9,2023-02-26 01:32:02.506407,2023-02-26 01:34:27.351695
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,25,0,1.0,1.0,0.15,2023-02-26 01:34:27.852264,2023-02-26 01:37:29.583876
colonia formigas,myciel6,95,755,0,16,0,0,20,0,0.0,25,0,1.0,1.0,0.4,2023-02-26 01:37:30.084437,2023-02-26 01:40:29.471121
colonia formigas,myciel6,95,755,0,15,0,0,20,0,0.0,25,0,1.0,1.0,0.65,2023-02-26 01:40:29.971687,2023-02-26 01:43:27.437325
